Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-2025-10753,2024-06-12,2024-06-16,First Class,CUST-164,Joseph Cisneros,Corporate,United States,New Sharon,Pennsylvania,East,Furniture,Chairs,Chairs - Model Particular,113.38,5,0.0,18.83
CA-2025-10754,2023-04-14,2023-04-16,Same Day,CUST-202,Michael Martin,Home Office,United States,West Jenniferton,Texas,South,Electronics,Accessories,Accessories - Model Small,83.09,5,0.5,16.84
CA-2025-10755,2023-04-11,2023-04-15,First Class,CUST-221,Stacie Riggs,Consumer,United States,Lake Robert,North Dakota,East,Electronics,Laptops,Laptops - Model Ask,170.34,1,0.5,25.27
CA-2025-10756,2023-12-20,2023-12-21,Same Day,CUST-185,Sharon Hernandez,Consumer,United States,Lake Melodyland,New Hampshire,Central,Furniture,Chairs,Chairs - Model Black,686.94,5,0.3,235.36
CA-2025-10757,2025-02-19,2025-02-21,Second Class,CUST-141,Jillian Davis,Consumer,United States,Tonybury,Illinois,East,Furniture,Chairs,Chairs - Model Feel,867.2,4,0.0,234.77
CA-2025-10758,2025-12-15,2025-12-17,First Class,CUST-280,Jennifer Gibson,Home Office,United States,New Shelby,New Mexico,East,Office Supplies,Binders,Binders - Model Member,975.96,6,0.2,201.43
CA-2025-10759,2024-08-20,2024-08-24,Standard Class,CUST-169,Daniel Alvarez,Home Office,United States,South Sara,Arizona,South,Office Supplies,Binders,Binders - Model Huge,372.22,9,0.3,66.09
CA-2025-10760,2025-12-16,2025-12-21,Standard Class,CUST-235,Ashley Lambert,Consumer,United States,East Joshua,South Carolina,West,Furniture,Furnishings,Furnishings - Model Spend,1402.48,4,0.1,297.91
CA-2025-10761,2023-03-28,2023-03-30,Same Day,CUST-119,Steven Johnson,Corporate,United States,Donaldmouth,Maine,West,Electronics,Smartphones,Smartphones - Model Herself,360.04,2,0.5,51.7
CA-2025-10762,2023-04-10,2023-04-15,Standard Class,CUST-235,Michelle Dougherty,Consumer,United States,West Nicolehaven,Alaska,South,Furniture,Bookcases,Bookcases - Model Throw,1198.51,6,0.0,249.85
CA-2025-10763,2025-12-08,2025-12-09,Standard Class,CUST-186,Henry Morgan DDS,Consumer,United States,North Arthur,North Carolina,West,Furniture,Chairs,Chairs - Model Week,1371.07,2,0.2,517.68
CA-2025-10764,2024-10-21,2024-10-23,Same Day,CUST-102,Crystal Pace,Corporate,United States,Pierceton,New Jersey,East,Electronics,Laptops,Laptops - Model Throughout,1186.91,1,0.1,272.95
CA-2025-10765,2023-08-12,2023-08-17,Standard Class,CUST-160,Jessica Compton,Home Office,United States,Lake Ashley,New Mexico,Central,Electronics,Audio,Audio - Model Factor,1206.01,7,0.3,332.91
CA-2025-10766,2023-12-30,2024-01-04,Second Class,CUST-102,William Roach,Corporate,United States,West Juan,Hawaii,Central,Office Supplies,Storage,Storage - Model Particularly,180.36,7,0.0,87.0
CA-2025-10767,2024-11-30,2024-12-05,Second Class,CUST-201,Jonathan Stephens,Home Office,United States,Martinezport,Kansas,Central,Office Supplies,Storage,Storage - Model Later,1121.13,9,0.2,274.06
CA-2025-10768,2023-04-16,2023-04-19,Standard Class,CUST-249,Stephanie Robles,Corporate,United States,Katieshire,Connecticut,Central,Office Supplies,Paper,Paper - Model Leg,214.14,4,0.5,19.98
CA-2025-10769,2025-08-04,2025-08-05,Second Class,CUST-123,Sabrina Smith,Consumer,United States,Lake Katherine,Colorado,South,Electronics,Laptops,Laptops - Model Really,1349.42,4,0.3,401.0
CA-2025-10770,2023-05-28,2023-06-02,First Class,CUST-121,Erica Caldwell,Home Office,United States,Leefort,Pennsylvania,West,Furniture,Chairs,Chairs - Model Set,1015.17,10,0.3,284.58
CA-2025-10771,2023-12-19,2023-12-23,Standard Class,CUST-189,Jessica Cunningham,Consumer,United States,Kevinview,Idaho,Central,Electronics,Accessories,Accessories - Model Benefit,88.87,10,0.3,18.04
CA-2025-10772,2023-11-16,2023-11-19,First Class,CUST-123,Christopher Schneider,Home Office,United States,Port Scottton,Iowa,West,Furniture,Bookcases,Bookcases - Model Paper,1200.44,1,0.0,269.49
CA-2025-10773,2023-12-16,2023-12-18,First Class,CUST-263,Andrew Palmer,Home Office,United States,South Maria,Vermont,Central,Electronics,Accessories,Accessories - Model Region,251.74,6,0.2,82.6
CA-2025-10774,2025-04-13,2025-04-14,Second Class,CUST-222,Kathy Higgins,Corporate,United States,Lake Garyfurt,Maine,Central,Electronics,Accessories,Accessories - Model Early,264.68,5,0.5,54.76
CA-2025-10775,2025-08-12,2025-08-13,Second Class,CUST-212,Ms. Nicole Moore,Corporate,United States,East Sheilaborough,Kentucky,East,Office Supplies,Storage,Storage - Model Before,453.3,8,0.2,79.57
CA-2025-10776,2023-11-28,2023-12-03,Second Class,CUST-235,Julia Branch,Home Office,United States,Angelaville,Tennessee,East,Furniture,Tables,Tables - Model Box,1233.94,10,0.5,220.62
CA-2025-10777,2025-11-10,2025-11-15,Standard Class,CUST-120,Hannah Boyle,Consumer,United States,New Ambershire,Georgia,Central,Office Supplies,Binders,Binders - Model Address,130.24,8,0.2,35.07
CA-2025-10778,2023-04-14,2023-04-15,Standard Class,CUST-219,Jimmy Ramirez,Home Office,United States,Jamestown,South Carolina,South,Furniture,Tables,Tables - Model Whole,665.03,10,0.2,151.65
CA-2025-10779,2023-10-26,2023-10-30,Second Class,CUST-122,Jesse Shaw,Corporate,United States,West Jasonview,Wisconsin,Central,Office Supplies,Paper,Paper - Model Look,1035.81,5,0.3,141.67
CA-2025-10780,2024-06-05,2024-06-06,First Class,CUST-212,Cody Ingram,Corporate,United States,East Keithberg,Colorado,South,Electronics,Accessories,Accessories - Model Themselves,971.36,4,0.3,302.47
CA-2025-10781,2023-11-12,2023-11-13,Same Day,CUST-101,Cynthia James,Consumer,United States,Dannymouth,Florida,South,Electronics,Laptops,Laptops - Model Still,416.18,6,0.1,140.13
CA-2025-10782,2023-02-19,2023-02-23,Standard Class,CUST-280,Carrie Sanchez,Corporate,United States,New Jennifer,Alaska,Central,Office Supplies,Paper,Paper - Model Career,129.33,6,0.0,32.68
CA-2025-10783,2023-02-15,2023-02-20,Standard Class,CUST-144,Kyle Payne,Corporate,United States,North Matthew,Idaho,South,Electronics,Smartphones,Smartphones - Model Them,1026.58,2,0.5,187.0
CA-2025-10784,2025-08-17,2025-08-21,Same Day,CUST-291,Adam Benson,Home Office,United States,New Josephshire,New Hampshire,Central,Office Supplies,Paper,Paper - Model Cultural,565.69,2,0.3,169.21
CA-2025-10785,2023-02-21,2023-02-22,First Class,CUST-118,John Smith,Corporate,United States,Jimenezshire,Kansas,West,Furniture,Tables,Tables - Model Couple,335.55,1,0.0,104.72
CA-2025-10786,2023-12-07,2023-12-10,Same Day,CUST-242,Holly Davis,Consumer,United States,Lake Evan,Arizona,East,Furniture,Bookcases,Bookcases - Model Evening,573.82,5,0.2,86.59
CA-2025-10787,2024-09-16,2024-09-17,Second Class,CUST-124,Connor Brown,Consumer,United States,Sethchester,Mississippi,Central,Electronics,Audio,Audio - Model Address,279.48,6,0.1,118.7
CA-2025-10788,2023-04-17,2023-04-22,Standard Class,CUST-241,Timothy Ramsey,Consumer,United States,Robertville,Maryland,South,Office Supplies,Binders,Binders - Model Citizen,1344.6,8,0.2,301.6
CA-2025-10789,2024-10-15,2024-10-20,Same Day,CUST-156,Laura Lewis,Home Office,United States,Port Richardfort,Oregon,Central,Furniture,Furnishings,Furnishings - Model Debate,1188.44,7,0.2,444.58
CA-2025-10790,2025-10-29,2025-11-03,First Class,CUST-295,Carol Odonnell,Corporate,United States,Mirandamouth,Mississippi,East,Electronics,Laptops,Laptops - Model Huge,435.71,7,0.0,109.03
CA-2025-10791,2023-03-11,2023-03-14,First Class,CUST-164,Spencer Simmons,Home Office,United States,Andersonview,Illinois,South,Electronics,Audio,Audio - Model Himself,394.21,9,0.1,124.31
CA-2025-10792,2025-01-06,2025-01-11,Second Class,CUST-289,James Tate,Corporate,United States,East Melissachester,Washington,East,Office Supplies,Paper,Paper - Model Last,191.63,10,0.3,51.78
CA-2025-10793,2023-04-14,2023-04-19,Standard Class,CUST-177,Michelle Jacobs,Consumer,United States,Port Samuelton,Alaska,South,Electronics,Smartphones,Smartphones - Model What,1413.29,4,0.0,662.73
CA-2025-10794,2025-05-25,2025-05-26,Same Day,CUST-110,Kevin Wells,Home Office,United States,North Taylor,Rhode Island,Central,Office Supplies,Storage,Storage - Model Capital,1106.33,6,0.2,155.17
CA-2025-10795,2023-09-12,2023-09-15,Standard Class,CUST-182,Mallory Ho,Consumer,United States,Howeberg,Massachusetts,West,Furniture,Bookcases,Bookcases - Model Your,769.05,7,0.2,149.31
CA-2025-10796,2024-11-19,2024-11-23,First Class,CUST-217,Brianna Willis,Home Office,United States,Johnshire,South Dakota,West,Furniture,Bookcases,Bookcases - Model Foot,599.08,1,0.0,276.5
CA-2025-10797,2025-07-27,2025-07-31,Same Day,CUST-154,Jennifer Sparks,Corporate,United States,Howardville,Illinois,East,Furniture,Bookcases,Bookcases - Model Art,1015.93,9,0.0,396.6
CA-2025-10798,2025-09-29,2025-10-04,First Class,CUST-237,James Aguirre,Home Office,United States,West Karenfort,Connecticut,South,Office Supplies,Paper,Paper - Model Final,383.98,9,0.3,112.99
CA-2025-10799,2025-08-14,2025-08-16,First Class,CUST-240,Rodney Crane,Corporate,United States,Hessfurt,Idaho,Central,Furniture,Tables,Tables - Model Industry,832.95,8,0.3,281.58
CA-2025-10800,2023-08-11,2023-08-12,First Class,CUST-158,Samantha Bird,Corporate,United States,East Christopher,Alabama,West,Office Supplies,Art,Art - Model Five,783.76,2,0.2,206.24
CA-2025-10801,2023-12-20,2023-12-22,Second Class,CUST-227,Samantha Gillespie,Corporate,United States,Lake Gregory,Florida,East,Furniture,Furnishings,Furnishings - Model Idea,281.28,10,0.2,108.3
CA-2025-10802,2024-12-09,2024-12-13,Same Day,CUST-259,Walter Jones DDS,Home Office,United States,East Rhonda,Arizona,Central,Office Supplies,Paper,Paper - Model Coach,100.76,6,0.3,25.95
CA-2025-10803,2024-04-23,2024-04-24,Same Day,CUST-221,Rachel Burton,Corporate,United States,Port Mariah,New Jersey,East,Electronics,Smartphones,Smartphones - Model Hear,897.81,10,0.5,81.86
CA-2025-10804,2023-03-01,2023-03-05,Second Class,CUST-300,Tracey Hogan,Corporate,United States,East Jesuston,Louisiana,South,Electronics,Smartphones,Smartphones - Model Property,516.4,3,0.0,140.64
CA-2025-10805,2023-07-29,2023-07-31,First Class,CUST-266,Craig Duran,Consumer,United States,Kaitlynville,Nebraska,South,Furniture,Tables,Tables - Model Read,253.63,10,0.1,50.54
CA-2025-10806,2023-10-31,2023-11-04,Standard Class,CUST-300,Susan Lucas,Corporate,United States,North Michael,Connecticut,South,Electronics,Smartphones,Smartphones - Model Develop,750.4,8,0.1,126.51
CA-2025-10807,2024-03-09,2024-03-14,Same Day,CUST-113,Paul Anderson,Home Office,United States,Port Debra,Florida,East,Office Supplies,Art,Art - Model Control,1425.5,6,0.0,326.56
CA-2025-10808,2024-03-21,2024-03-24,Second Class,CUST-145,Joseph Garcia PhD,Consumer,United States,Port Don,Colorado,East,Furniture,Tables,Tables - Model Live,1385.59,8,0.1,245.32
CA-2025-10809,2024-06-26,2024-06-28,Second Class,CUST-295,Mitchell Russell,Consumer,United States,North Aaronview,North Dakota,Central,Electronics,Audio,Audio - Model Before,706.27,3,0.3,225.3
CA-2025-10810,2025-04-09,2025-04-11,First Class,CUST-152,Henry Osborne,Corporate,United States,Alejandraborough,Washington,Central,Office Supplies,Storage,Storage - Model Others,412.62,1,0.2,164.23
CA-2025-10811,2023-01-08,2023-01-09,Standard Class,CUST-116,Deborah Robinson,Home Office,United States,New Sarahchester,Missouri,West,Furniture,Tables,Tables - Model Soldier,1213.36,1,0.3,144.88
CA-2025-10812,2025-04-28,2025-05-02,Same Day,CUST-239,Paul Reyes,Home Office,United States,South Haroldmouth,Oregon,West,Electronics,Smartphones,Smartphones - Model Require,954.04,10,0.1,260.8
CA-2025-10813,2025-08-11,2025-08-13,First Class,CUST-208,Austin Gomez,Corporate,United States,North Briannahaven,Vermont,Central,Electronics,Audio,Audio - Model Parent,827.63,2,0.3,240.83
CA-2025-10814,2024-03-25,2024-03-30,First Class,CUST-220,Veronica Franklin,Home Office,United States,Gonzalezmouth,West Virginia,East,Office Supplies,Paper,Paper - Model Environmental,1423.31,5,0.1,584.19
CA-2025-10815,2024-11-06,2024-11-07,Second Class,CUST-144,Debra Weaver,Corporate,United States,New Teresa,Louisiana,West,Furniture,Chairs,Chairs - Model Painting,396.25,3,0.0,123.6
CA-2025-10816,2025-11-19,2025-11-20,Same Day,CUST-163,Nicole Mitchell,Corporate,United States,East Clairehaven,New Hampshire,West,Electronics,Laptops,Laptops - Model Follow,549.55,8,0.1,214.72
CA-2025-10817,2024-01-17,2024-01-21,First Class,CUST-136,Judy Walsh,Corporate,United States,Lake Maryland,Rhode Island,East,Office Supplies,Binders,Binders - Model Assume,336.12,1,0.3,88.13
CA-2025-10818,2023-08-19,2023-08-21,First Class,CUST-246,Matthew Campbell,Home Office,United States,Millerfort,Kentucky,Central,Furniture,Furnishings,Furnishings - Model Mission,24.56,8,0.0,10.23
CA-2025-10819,2023-03-12,2023-03-14,Same Day,CUST-187,Rebecca Velez,Consumer,United States,Walterside,West Virginia,Central,Office Supplies,Art,Art - Model Fill,114.06,9,0.2,22.28
CA-2025-10820,2023-10-16,2023-10-20,Second Class,CUST-261,Angela Chavez,Consumer,United States,Tylertown,Washington,West,Office Supplies,Art,Art - Model Direction,1172.51,5,0.3,166.56
CA-2025-10821,2025-12-29,2026-01-02,Same Day,CUST-151,Sheri Conrad,Home Office,United States,Jenniferland,Georgia,South,Furniture,Chairs,Chairs - Model How,320.19,9,0.0,122.47
CA-2025-10822,2025-04-23,2025-04-25,Second Class,CUST-270,Anthony Coleman,Home Office,United States,Lake Madison,Kansas,West,Electronics,Smartphones,Smartphones - Model Right,764.12,2,0.0,345.26
CA-2025-10823,2023-04-16,2023-04-21,Second Class,CUST-273,Erin Wilson,Corporate,United States,Cynthiashire,New Hampshire,West,Office Supplies,Storage,Storage - Model Should,355.47,8,0.2,73.95
CA-2025-10824,2024-09-10,2024-09-12,First Class,CUST-256,Jennifer Best,Corporate,United States,Randyshire,West Virginia,East,Furniture,Tables,Tables - Model If,661.07,8,0.1,259.09
CA-2025-10825,2025-04-22,2025-04-24,Second Class,CUST-245,Brandon Cook,Corporate,United States,West Sarashire,Idaho,Central,Office Supplies,Paper,Paper - Model Room,803.08,7,0.5,167.5
CA-2025-10826,2024-12-14,2024-12-17,Standard Class,CUST-204,Richard Ryan Jr.,Home Office,United States,Jesusstad,Ohio,South,Office Supplies,Paper,Paper - Model Standard,1488.31,6,0.0,614.03
CA-2025-10827,2023-10-19,2023-10-22,First Class,CUST-149,Robert Garcia,Home Office,United States,Chadmouth,South Carolina,Central,Electronics,Smartphones,Smartphones - Model Race,373.33,2,0.2,137.81
CA-2025-10828,2025-11-17,2025-11-20,First Class,CUST-117,Richard Davidson,Home Office,United States,Chadhaven,Georgia,South,Electronics,Accessories,Accessories - Model Term,368.47,10,0.2,141.59
CA-2025-10829,2023-12-11,2023-12-13,Second Class,CUST-263,Rebecca Rowe,Corporate,United States,North David,Oregon,East,Office Supplies,Art,Art - Model A,743.58,4,0.0,282.37
CA-2025-10830,2025-12-09,2025-12-12,Standard Class,CUST-170,Cindy Robles,Consumer,United States,Martinview,Wisconsin,West,Office Supplies,Art,Art - Model Act,63.13,4,0.0,22.3
CA-2025-10831,2025-09-25,2025-09-26,Standard Class,CUST-207,Craig Mclean,Home Office,United States,Hoffmanberg,Utah,East,Office Supplies,Art,Art - Model Staff,662.74,3,0.5,132.84
CA-2025-10832,2025-11-16,2025-11-18,Same Day,CUST-199,Jillian Stein,Consumer,United States,New Timothyhaven,North Carolina,East,Office Supplies,Binders,Binders - Model Us,704.59,6,0.2,200.88
CA-2025-10833,2024-08-30,2024-08-31,Standard Class,CUST-122,Emily Adams,Home Office,United States,Rodneyside,Mississippi,West,Electronics,Accessories,Accessories - Model Several,394.28,6,0.2,145.07
CA-2025-10834,2025-06-08,2025-06-10,First Class,CUST-122,James Lucas,Home Office,United States,Lake Matthew,Oklahoma,South,Electronics,Audio,Audio - Model Chance,1111.76,5,0.2,279.88
CA-2025-10835,2025-03-14,2025-03-18,Second Class,CUST-265,Kevin Singleton,Corporate,United States,Lake Latoyabury,New Hampshire,West,Furniture,Bookcases,Bookcases - Model Attention,1051.79,7,0.2,208.3
CA-2025-10836,2023-06-05,2023-06-09,Second Class,CUST-204,Amy Smith,Corporate,United States,Sarashire,Indiana,East,Furniture,Furnishings,Furnishings - Model Fact,618.35,1,0.5,116.25
CA-2025-10837,2023-07-30,2023-08-03,First Class,CUST-209,John Reyes,Corporate,United States,Victoriamouth,West Virginia,South,Furniture,Furnishings,Furnishings - Model Keep,1424.87,10,0.5,117.34
CA-2025-10838,2023-02-17,2023-02-18,First Class,CUST-149,Carla Harrison,Home Office,United States,Suzanneview,New Mexico,Central,Furniture,Chairs,Chairs - Model Chance,852.03,1,0.0,167.81
CA-2025-10839,2025-09-30,2025-10-05,First Class,CUST-253,Susan Flores,Consumer,United States,Dominguezmouth,Virginia,West,Electronics,Audio,Audio - Model It,966.38,7,0.2,116.77
CA-2025-10840,2023-01-21,2023-01-26,First Class,CUST-101,Michael Griffin,Corporate,United States,New Benjamin,Maine,Central,Electronics,Laptops,Laptops - Model Perform,1062.79,9,0.1,280.56
CA-2025-10841,2024-04-17,2024-04-22,Standard Class,CUST-288,Holly Shea,Corporate,United States,Phillipsview,Louisiana,Central,Office Supplies,Paper,Paper - Model Find,880.59,1,0.3,97.53
CA-2025-10842,2023-05-12,2023-05-17,Second Class,CUST-291,Marissa Vargas,Consumer,United States,East Teresaton,Louisiana,West,Electronics,Smartphones,Smartphones - Model Article,1350.88,3,0.1,194.1
CA-2025-10843,2025-03-12,2025-03-17,Same Day,CUST-193,Brian Jones,Consumer,United States,Carlosmouth,Colorado,West,Furniture,Furnishings,Furnishings - Model Among,1483.83,7,0.1,639.73
CA-2025-10844,2025-11-28,2025-12-01,Second Class,CUST-176,Hannah Allison,Consumer,United States,East Emily,South Carolina,East,Furniture,Furnishings,Furnishings - Model Chance,28.12,8,0.5,2.71
CA-2025-10845,2023-10-23,2023-10-26,Same Day,CUST-227,Jack Higgins,Corporate,United States,Lake Tomport,California,East,Electronics,Smartphones,Smartphones - Model Tree,211.76,5,0.1,33.88
CA-2025-10846,2023-11-24,2023-11-25,Same Day,CUST-238,Pamela Gonzalez,Corporate,United States,North Stephanietown,Maine,West,Electronics,Audio,Audio - Model Without,1154.72,10,0.1,466.0
CA-2025-10847,2023-01-31,2023-02-04,Standard Class,CUST-152,Gina Smith,Consumer,United States,East Jenniferton,Delaware,East,Office Supplies,Paper,Paper - Model Teacher,1198.72,3,0.3,237.35
CA-2025-10848,2023-07-08,2023-07-13,Same Day,CUST-190,Timothy Castro,Corporate,United States,Wallaceberg,Oregon,East,Office Supplies,Binders,Binders - Model Allow,712.51,2,0.2,164.02
CA-2025-10849,2024-05-28,2024-06-01,Second Class,CUST-220,David Stokes,Corporate,United States,Robertfort,Indiana,East,Electronics,Audio,Audio - Model Force,1058.13,2,0.5,142.61
CA-2025-10850,2023-05-19,2023-05-24,Second Class,CUST-226,Shannon Elliott,Consumer,United States,Heathermouth,Minnesota,West,Electronics,Laptops,Laptops - Model Opportunity,242.44,5,0.0,99.43
CA-2025-10851,2024-12-30,2024-12-31,First Class,CUST-176,Daniel Sherman,Corporate,United States,New Norman,Arizona,East,Office Supplies,Paper,Paper - Model While,1301.41,10,0.0,239.77
CA-2025-10852,2024-08-24,2024-08-28,Standard Class,CUST-172,Vanessa Duarte,Consumer,United States,North Danielle,Kentucky,Central,Electronics,Accessories,Accessories - Model Talk,1491.88,4,0.1,371.41
CA-2025-10853,2024-04-22,2024-04-26,Standard Class,CUST-211,Amber Harrell,Consumer,United States,North Saraland,Alabama,West,Furniture,Chairs,Chairs - Model Three,1227.96,6,0.2,397.22
CA-2025-10854,2025-07-16,2025-07-21,Standard Class,CUST-112,Laura Cowan,Home Office,United States,Port Stevenmouth,Virginia,Central,Electronics,Laptops,Laptops - Model War,109.66,5,0.0,49.52
CA-2025-10855,2025-02-24,2025-02-27,Same Day,CUST-200,Stephanie Campbell,Consumer,United States,Elizabethborough,Oklahoma,Central,Electronics,Laptops,Laptops - Model Eat,856.58,4,0.3,235.0
CA-2025-10856,2024-02-23,2024-02-26,Second Class,CUST-289,Ethan Peterson,Home Office,United States,Lake Justinmouth,New Mexico,West,Electronics,Accessories,Accessories - Model Yes,1218.01,5,0.0,277.89
CA-2025-10857,2025-08-18,2025-08-19,First Class,CUST-168,Linda Olsen,Corporate,United States,Brianmouth,Alabama,West,Electronics,Audio,Audio - Model Measure,366.02,1,0.0,119.73
CA-2025-10858,2025-09-30,2025-10-03,First Class,CUST-103,Jason Rubio,Home Office,United States,East Erin,New Jersey,Central,Electronics,Audio,Audio - Model Far,202.52,8,0.5,17.53
CA-2025-10859,2024-05-22,2024-05-23,Standard Class,CUST-292,Jean Martinez,Corporate,United States,Port Antonio,Vermont,East,Office Supplies,Binders,Binders - Model Provide,662.45,7,0.5,109.22
CA-2025-10860,2023-09-25,2023-09-30,Same Day,CUST-140,Richard Watts,Home Office,United States,Lake Rebecca,Nevada,East,Electronics,Accessories,Accessories - Model Who,558.84,9,0.5,126.38
CA-2025-10861,2024-03-22,2024-03-23,Second Class,CUST-290,Michael Berry,Corporate,United States,New Michelebury,Delaware,East,Electronics,Laptops,Laptops - Model By,454.25,4,0.0,187.67
CA-2025-10862,2023-06-08,2023-06-09,Standard Class,CUST-142,Kimberly Davis,Home Office,United States,South Derekbury,Wyoming,West,Electronics,Accessories,Accessories - Model Around,660.58,10,0.5,102.0
CA-2025-10863,2025-06-28,2025-07-02,Standard Class,CUST-236,Thomas Murphy,Consumer,United States,Gambleshire,Arizona,West,Electronics,Audio,Audio - Model Push,260.37,5,0.3,80.88
CA-2025-10864,2025-11-28,2025-12-03,Standard Class,CUST-144,Sheila White,Consumer,United States,East Christophermouth,Maryland,Central,Office Supplies,Storage,Storage - Model Four,1248.3,3,0.2,220.49
CA-2025-10865,2024-07-31,2024-08-04,Standard Class,CUST-195,Kimberly Shields,Consumer,United States,North Jesseland,Connecticut,South,Electronics,Laptops,Laptops - Model Smile,587.16,5,0.3,124.73
CA-2025-10866,2023-04-01,2023-04-06,First Class,CUST-102,Michelle Ballard,Home Office,United States,South Christine,Kentucky,West,Furniture,Chairs,Chairs - Model Skill,566.28,8,0.3,92.85
CA-2025-10867,2025-01-01,2025-01-02,Same Day,CUST-260,Linda Alexander,Consumer,United States,Jonesfurt,Mississippi,South,Furniture,Tables,Tables - Model Central,1368.7,3,0.5,158.16
CA-2025-10868,2023-03-22,2023-03-27,Standard Class,CUST-150,Tiffany Young,Home Office,United States,Shawntown,California,East,Office Supplies,Paper,Paper - Model Owner,259.1,10,0.1,39.06
CA-2025-10869,2023-10-08,2023-10-13,Same Day,CUST-241,Tracy Lopez,Corporate,United States,East Dana,Ohio,Central,Office Supplies,Storage,Storage - Model Economy,1119.43,7,0.1,324.14
CA-2025-10870,2024-06-04,2024-06-05,Standard Class,CUST-168,Robert Gay,Corporate,United States,Taylorberg,Tennessee,South,Furniture,Furnishings,Furnishings - Model Community,955.2,6,0.1,429.55
CA-2025-10871,2025-05-26,2025-05-27,First Class,CUST-194,Paul Ferguson,Corporate,United States,Jasonmouth,New Hampshire,West,Electronics,Accessories,Accessories - Model About,472.12,6,0.3,162.46
CA-2025-10872,2025-09-30,2025-10-02,Second Class,CUST-124,Danielle Smith,Corporate,United States,Hooperfurt,South Dakota,South,Office Supplies,Paper,Paper - Model International,458.33,8,0.3,127.04
CA-2025-10873,2025-05-23,2025-05-25,Same Day,CUST-175,Marc King,Home Office,United States,Kennethview,Wisconsin,South,Furniture,Tables,Tables - Model Tell,945.61,8,0.0,214.78
CA-2025-10874,2025-12-11,2025-12-12,First Class,CUST-220,Rebecca Brown,Consumer,United States,Port Joshua,Ohio,West,Electronics,Laptops,Laptops - Model Three,269.21,7,0.1,77.77
CA-2025-10875,2024-10-22,2024-10-24,Second Class,CUST-104,Antonio Mathews,Consumer,United States,West Christine,North Dakota,South,Office Supplies,Paper,Paper - Model Lawyer,94.87,1,0.3,15.92
CA-2025-10876,2025-02-24,2025-02-27,Standard Class,CUST-111,Daniel Mcmahon,Consumer,United States,Youngland,Virginia,East,Electronics,Smartphones,Smartphones - Model Hope,509.86,2,0.2,90.77
CA-2025-10877,2025-11-27,2025-12-01,First Class,CUST-296,Kelly Allen,Home Office,United States,Shannonhaven,Nevada,South,Office Supplies,Paper,Paper - Model Style,281.24,7,0.3,74.58
CA-2025-10878,2024-11-04,2024-11-05,Second Class,CUST-209,Richard Hudson,Corporate,United States,Amandachester,New Hampshire,Central,Electronics,Audio,Audio - Model Effect,731.39,5,0.2,280.7
CA-2025-10879,2024-04-06,2024-04-11,First Class,CUST-116,Melissa Keller,Corporate,United States,South Erintown,South Carolina,West,Furniture,Bookcases,Bookcases - Model Moment,983.28,10,0.1,204.93
CA-2025-10880,2025-05-06,2025-05-07,Same Day,CUST-110,Andrew Mcfarland,Corporate,United States,Port Tammy,Michigan,East,Furniture,Tables,Tables - Model Least,1326.46,10,0.1,585.38
CA-2025-10881,2025-07-30,2025-08-04,Standard Class,CUST-181,Ashley Garcia,Consumer,United States,West Derrickmouth,New Mexico,Central,Furniture,Chairs,Chairs - Model Not,911.04,3,0.2,245.2
CA-2025-10882,2025-01-05,2025-01-08,Same Day,CUST-240,Gerald Lamb,Consumer,United States,Markview,West Virginia,Central,Electronics,Accessories,Accessories - Model Right,1330.86,7,0.1,217.15
CA-2025-10883,2025-10-20,2025-10-22,First Class,CUST-121,Chelsea Hansen,Consumer,United States,Davidchester,Ohio,West,Furniture,Furnishings,Furnishings - Model Take,1279.08,10,0.0,390.15
CA-2025-10884,2025-01-22,2025-01-27,Same Day,CUST-130,Gary Smith,Corporate,United States,New Robert,South Dakota,West,Furniture,Bookcases,Bookcases - Model President,585.77,10,0.1,171.33
CA-2025-10885,2023-08-25,2023-08-30,First Class,CUST-129,Antonio Snyder,Home Office,United States,Lake James,West Virginia,West,Office Supplies,Binders,Binders - Model Seven,1017.02,3,0.2,290.61
CA-2025-10886,2024-11-25,2024-11-30,Standard Class,CUST-223,Angela Foster,Corporate,United States,Camposport,Ohio,South,Furniture,Tables,Tables - Model Country,1219.79,6,0.5,303.25
CA-2025-10887,2025-06-13,2025-06-17,Same Day,CUST-269,Laura Esparza,Home Office,United States,North Kimberlyland,Wisconsin,South,Office Supplies,Paper,Paper - Model Marriage,695.37,3,0.5,84.75
CA-2025-10888,2024-06-08,2024-06-10,Standard Class,CUST-176,Mary Burke,Corporate,United States,Christopherville,Arizona,Central,Electronics,Laptops,Laptops - Model Street,402.86,9,0.1,146.36
CA-2025-10889,2025-09-26,2025-09-28,Standard Class,CUST-111,Ralph Smith II,Corporate,United States,Yatesstad,Massachusetts,West,Electronics,Smartphones,Smartphones - Model Improve,1353.72,1,0.5,182.94
CA-2025-10890,2024-12-21,2024-12-22,First Class,CUST-142,Marc Gomez,Corporate,United States,Heathmouth,Minnesota,East,Office Supplies,Art,Art - Model About,694.25,10,0.1,244.72
CA-2025-10891,2025-05-02,2025-05-05,Same Day,CUST-187,Christopher Adkins,Consumer,United States,Lake Anneshire,Virginia,Central,Electronics,Audio,Audio - Model Interview,1440.55,2,0.2,202.96
